id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
28829710,UD. Budi Kencana,Jasa,61.0,20.0,7583611.0,41091218.0,Shopee,331.0,Terdaftar,2015,33507607.0,243000000.0,331.0
28829711,UD. Pipit Widjaja,Perusahaan,36.0,35.0,1515325.0,18331832.0,Tokopedia,194.0,Belum Terdaftar,2004,16816507.0,213000000.0,194.0
28829712,UD. Diva Kulon,Jasa,13.0,62.0,6028218.0,31786001.0,Website Sendiri,61.0,Belum Terdaftar,2018,25757783.0,225000000.0,61.0
28829713,UD. Tasya Mardika,Jasa,50.0,41.0,7744353.0,13382071.0,Bukalapak,995.0,Belum Terdaftar,2000,5637718.0,273000000.0,995.0
28829714,UD. Hilmiyah Sukma,Pendidikan,54.0,48.0,8069508.0,21076209.0,Shopee,420.0,Terdaftar,2024,13006701.0,306000000.0,420.0
28829715,UD. Riko Wijaya,Jasa,56.0,70.0,4048454.0,33810818.0,Tokopedia,766.0,Terdaftar,2023,29762364.0,378000000.0,766.0
28829716,UD. Mila Jagadmaya,Pendidikan,3.0,84.0,9238217.0,9097990.0,Website Sendiri,635.0,Belum Terdaftar,2021,-140227.0,261000000.0,635.0
28829717,UD. Marsya Kencana,Jasa,85.0,9.0,1805371.0,43629860.0,Lazada,830.0,Belum Terdaftar,2006,41824489.0,282000000.0,830.0
28829718,UD. Abel Utamajaya,Pendidikan,48.0,20.0,992390.0,4673926.0,Bukalapak,944.0,Terdaftar,2017,3681536.0,204000000.0,944.0
28829719,UD. Krisna Wetan,Pendidikan,80.0,79.0,3078486.0,41846327.0,Lazada,430.0,Belum Terdaftar,2005,38767841.0,477000000.0,430.0
28829720,UD. Hana Bangun,Kesehatan,34.0,62.0,3985159.6,39057922.0,Website Sendiri,234.0,Belum Terdaftar,2004,34287697.0,288000000.0,234.0
28829721,UD. Gilangga Sulaksana,Kesehatan,52.0,88.0,4138945.0,10784402.0,Lazada,962.0,Belum Terdaftar,2000,6645457.0,420000000.0,962.0
28829722,UD. Mira Baskara Willy,Kesehatan,31.0,76.0,9069528.0,20774965.0,Bukalapak,987.0,Belum Terdaftar,2001,11705437.0,321000000.0,987.0
28829723,UD. Bayu Trijaya Dito,Jasa,94.0,49.0,9235087.0,32347353.0,Website Sendiri,38.0,Belum Terdaftar,2008,23112266.0,429000000.0,38.0
28829724,UD. Yudi Elok,Kesehatan,88.0,26.0,4617479.4,49064684.0,Tokopedia,589.0,Terdaftar,2006,44893052.0,342000000.0,589.0
28829725,UD. Anis Tengah,Jasa,9.0,7.0,650558.0,47174386.0,Lazada,377.0,Belum Terdaftar,2004,46523828.0,48000000.0,377.0
28829726,UD. Maudy Kusumah,Jasa,61.0,29.0,7429062.0,1499255.0,Shopee,487.0,Terdaftar,2024,-5929807.0,270000000.0,487.0
28829727,UD. Ghani Paseban,Jasa,1.0,94.0,6877732.0,11559270.0,Lazada,431.0,Belum Terdaftar,2022,4681538.0,285000000.0,431.0
28829728,UD. Umi Gatra,Perdagangan,62.0,70.0,2089915.0,22864066.0,Website Sendiri,602.0,Terdaftar,2022,20774151.0,396000000.0,602.0
28829729,UD. Tari Anindita,Jasa,90.0,29.0,868244.0,10901533.0,Shopee,130.0,Belum Terdaftar,2004,10033289.0,357000000.0,130.0
28829730,UD. Dito Gemilang,Jasa,75.0,17.0,9617190.0,47823988.0,Website Sendiri,441.0,Belum Terdaftar,2020,38206798.0,276000000.0,441.0
28829731,UD. Lana Kusumah,Perdagangan,15.0,22.0,3192969.0,42020320.0,Website Sendiri,514.0,Terdaftar,2002,38827351.0,111000000.0,514.0
28829732,UD. Hanaura Sukarela,Perdagangan,15.0,37.0,9508373.0,5150845.0,Shopee,753.0,Belum Terdaftar,2003,-4357528.0,156000000.0,753.0
28829733,UD. Kiki Suryaatmaja,Perdagangan,2.0,29.0,3929801.0,20806312.0,Website Sendiri,130.0,Terdaftar,2005,16876511.0,93000000.0,130.0
28829734,UD. Uchie Kelana,Kesehatan,88.0,29.0,3746904.0,2956546.0,Shopee,790.0,Terdaftar,2011,-790358.0,351000000.0,790.0
28829735,UD. Yessi Suryaatmaja,Perdagangan,17.0,71.0,6156293.0,5175684.0,Tokopedia,733.0,Terdaftar,2005,-980609.0,264000000.0,733.0
28829736,UD. Pipit Maju,Jasa,41.0,75.0,1676402.0,16118302.0,Website Sendiri,194.0,Terdaftar,2012,14441900.0,348000000.0,194.0
28829737,UD. Berlian Suryaputra,Kesehatan,31.0,73.0,7417755.0,48152003.0,Tokopedia,749.0,Terdaftar,2006,40734248.0,312000000.0,749.0
28829738,UD. Vidi Anggrek Tari,Pendidikan,49.0,70.0,7946744.0,22431495.0,Bukalapak,782.0,Terdaftar,2005,14484751.0,357000000.0,782.0
28829739,UD. Alif Gunawan,Kesehatan,48.0,38.0,5545054.0,29571536.0,Lazada,804.0,Terdaftar,2021,24026482.0,258000000.0,804.0
28829740,UD. Melati Maju,Kesehatan,2.0,16.0,5515668.0,49034197.0,Tokopedia,480.0,Belum Terdaftar,2004,43518529.0,54000000.0,480.0
28829741,UD. Hilmi Permai,Kesehatan,71.0,95.0,1462137.0,29517029.0,Lazada,276.0,Terdaftar,2015,28054892.0,498000000.0,276.0
28829742,UD. Jojo Anggrek,Pendidikan,4.0,68.0,7756861.0,41639191.0,Shopee,556.0,Terdaftar,2021,33882330.0,216000000.0,258.0
28829743,UD. Yumna Wibawa Tania,Kesehatan,56.0,84.0,7441333.0,29485918.0,Bukalapak,475.0,Belum Terdaftar,2002,22044585.0,420000000.0,475.0
28829744,UD. Lutfi Merdeka Budi,Jasa,83.0,94.0,9374601.0,28188016.0,Shopee,373.0,Terdaftar,2015,18813415.0,531000000.0,373.0
28829745,UD. Guntur Suryaputra,Kesehatan,43.0,51.0,1989270.0,23564787.0,Website Sendiri,318.0,Belum Terdaftar,Data tidak tersedia,21575517.0,282000000.0,318.0
28829746,UD. Niken Purnama Elok,Perdagangan,24.0,78.0,2187841.0,33000880.0,Lazada,515.0,Terdaftar,2021,30813039.0,306000000.0,515.0
28829747,UD. Taufan Baruna,Pendidikan,69.0,12.0,8987074.0,30032813.0,Shopee,460.0,Belum Terdaftar,2018,21045739.0,243000000.0,460.0
28829748,UD. Livia Prajurit,Kesehatan,91.0,6.0,5174429.0,45201176.0,Lazada,296.0,Belum Terdaftar,2023,40026747.0,291000000.0,296.0
28829749,UD. Febri Prajurit,Perdagangan,22.0,87.0,7887662.0,27341925.0,Website Sendiri,884.0,Terdaftar,2000,20562445.2,327000000.0,884.0
28829750,UD. Marwan Wijaya Wenda,Jasa,87.0,67.0,5938758.0,27977270.0,Website Sendiri,408.0,Terdaftar,2000,22038512.0,462000000.0,408.0
28829751,UD. Alif Kencana,Jasa,9.0,59.0,1949422.0,19237180.0,Lazada,236.0,Belum Terdaftar,2020,17287758.0,204000000.0,236.0
28829752,UD. Livia Elok,Jasa,9.0,82.0,4040507.0,20960931.0,Bukalapak,752.0,Belum Terdaftar,2019,16920424.0,273000000.0,752.0
28829753,UD. Bagir Sumringah,Jasa,32.0,45.0,6234411.0,8238166.0,Lazada,271.0,Belum Terdaftar,2006,2003755.0,231000000.0,271.0
28829754,UD. Romi Agung,Jasa,72.0,34.0,7614946.0,11322259.0,Lazada,230.0,Belum Terdaftar,2014,3707313.0,318000000.0,230.0
28829755,UD. Nibras Karya,Pendidikan,17.0,28.0,5678633.0,48905773.0,Shopee,868.0,Terdaftar,2017,43227140.0,135000000.0,868.0
28829756,UD. Dani Jatiwangi,Perdagangan,66.0,99.0,943235.0,24673114.0,Lazada,997.0,Belum Terdaftar,2010,23729879.0,495000000.0,997.0
28829757,UD. Taufik Damai Yaniar,Jasa,96.0,33.0,2774094.0,35902004.0,Bukalapak,908.0,Belum Terdaftar,2001,33127910.0,387000000.0,908.0
28829758,UD. Bella Sulaksana,Perdagangan,73.0,7.0,1046285.0,30216397.0,Bukalapak,160.0,Terdaftar,2005,29170112.0,240000000.0,160.0
28829759,UD. Rizki Segar,Perdagangan,26.0,65.0,9219604.0,11813543.0,Lazada,867.0,Terdaftar,2017,2593939.0,273000000.0,867.0
28829760,UD. Khalid Bersemi,Kesehatan,34.0,3.0,1264955.0,35566124.0,Tokopedia,36.0,Belum Terdaftar,2004,34301169.0,111000000.0,36.0
28829761,UD. Ucup Jayabaya Yumna,Jasa,61.0,65.0,662577.0,17892155.0,Lazada,643.0,Belum Terdaftar,2007,17229578.0,378000000.0,643.0
28829762,UD. Livia Sukadarma,Pendidikan,17.0,93.0,4299352.0,46906701.0,Shopee,655.0,Belum Terdaftar,2008,42607349.0,330000000.0,655.0
28829763,UD. Sella Makmur Uci,Kesehatan,6.0,56.0,6793868.0,24284395.0,Tokopedia,682.0,Terdaftar,2011,17490527.0,186000000.0,682.0
28829764,UD. Karim Suryaputra,Kesehatan,77.6,92.0,4732114.0,7383640.0,Website Sendiri,855.0,Belum Terdaftar,2001,2651526.0,486000000.0,855.0
28829765,UD. Ismail Sulaksana Uti,Pendidikan,85.0,3.0,8598763.0,1386236.0,Website Sendiri,893.0,Belum Terdaftar,2010,-7212527.0,264000000.0,893.0
28829766,UD. Uli Puri,Pendidikan,9.0,84.0,1971879.0,9170471.0,Tokopedia,524.0,Belum Terdaftar,2018,7198592.0,279000000.0,524.0
28829767,UD. Rangga Panuluh,Jasa,26.0,72.0,9585799.0,21764874.0,Lazada,924.0,Terdaftar,2002,12179075.0,294000000.0,924.0
28829768,UD. Indira Makmur,Kesehatan,67.0,65.0,7994248.0,35519091.0,Website Sendiri,625.0,Terdaftar,2013,27524843.0,396000000.0,625.0
28829769,UD. Tari Wiyata,Kesehatan,75.0,19.0,5897746.0,34389195.0,Shopee,412.0,Terdaftar,2017,28491449.0,282000000.0,412.0
28829770,UD. Kirana Lestari Kanza,Kesehatan,66.0,96.0,7440406.0,46346297.0,Website Sendiri,420.0,Belum Terdaftar,2021,38905891.0,486000000.0,420.0
28829771,UD. Khayla Sumringah,Kesehatan,54.0,54.0,5613819.0,37304864.0,Shopee,955.0,Belum Terdaftar,2006,31691045.0,324000000.0,955.0
28829772,UD. Rendi Asri Yumna,Kesehatan,47.0,5.0,2644299.0,18445331.0,Tokopedia,942.0,Belum Terdaftar,2000,15801032.0,156000000.0,942.0
28829773,UD. Fani Tunggul,Kesehatan,66.0,28.0,6423376.0,8586549.0,Shopee,451.0,Terdaftar,2003,2163173.0,282000000.0,451.0
28829774,UD. Grego Tunggul,Perdagangan,88.0,79.0,8537442.0,46231521.0,Bukalapak,508.0,Belum Terdaftar,2014,37694079.0,501000000.0,508.0
28829775,UD. Lidya Wirajaya,Jasa,25.0,99.0,4552314.0,24827222.0,Bukalapak,947.0,Belum Terdaftar,2017,20274908.0,372000000.0,947.0
28829776,UD. Tami Tirta,Kesehatan,39.0,4.0,4163917.0,28457532.0,Bukalapak,825.0,Terdaftar,2000,24293615.0,129000000.0,825.0
28829777,UD. Halim Sakti,Pendidikan,70.0,36.0,8222053.0,9553362.0,Bukalapak,828.0,Belum Terdaftar,2007,1331309.0,318000000.0,828.0
28829778,UD. Laras Raharja,Jasa,45.0,8.0,9875133.0,39770807.0,Tokopedia,625.0,Belum Terdaftar,2014,29895674.0,159000000.0,625.0
28829779,UD. Lintang Sanjaya,Perdagangan,97.0,95.0,8061124.0,43467043.0,Shopee,370.0,Terdaftar,2013,35405919.0,576000000.0,370.0
28829780,UD. Yudi Jatiwangi,Jasa,73.0,50.6,5165178.0,11655736.0,Lazada,971.0,Belum Terdaftar,2023,6490558.0,327000000.0,971.0
28829781,UD. Zidan Madusari,Kesehatan,66.0,97.0,8604556.0,9745216.0,Bukalapak,438.0,Belum Terdaftar,2019,1140660.0,489000000.0,438.0
28829782,UD. Anang Binasena Hanafi,Pendidikan,91.0,38.0,7244936.0,24035337.0,Bukalapak,279.0,Terdaftar,2005,16790401.0,387000000.0,279.0
28829783,UD. Naila Nirwasita,Perdagangan,10.0,62.0,9285710.0,27844797.0,Website Sendiri,186.0,Terdaftar,2011,18559087.0,216000000.0,186.0
28829784,UD. Fatiah Wetan Kevin,Kesehatan,50.0,56.0,2884861.0,14527172.0,Bukalapak,65.0,Data tidak tersedia,2003,11642311.0,318000000.0,65.0
28829785,UD. Kevin Sakti Lukita,Perdagangan,31.0,39.0,6312509.0,32793336.0,Lazada,933.0,Terdaftar,2015,26480827.0,210000000.0,933.0
28829786,UD. Lukita Sangga Khayla,Jasa,71.0,92.0,5528711.0,37127893.0,Lazada,835.0,Belum Terdaftar,2007,31599182.0,489000000.0,835.0
28829787,UD. Jasmine Saputranegara,Kesehatan,19.0,63.0,7913192.0,21764929.0,Website Sendiri,147.0,Terdaftar,2021,13851737.0,246000000.0,147.0
28829788,UD. Lina Resaputra,Jasa,4.0,94.0,3469956.0,17391624.0,Tokopedia,776.0,Belum Terdaftar,2008,13921668.0,294000000.0,776.0
28829789,UD. Fitri Sejahtera,Jasa,40.0,2.0,3527004.0,39087403.0,Tokopedia,175.0,Belum Terdaftar,2022,35560399.0,126000000.0,175.0
28829790,UD. Lina Anggrek,Jasa,12.0,42.0,1706655.0,25446342.0,Shopee,165.0,Belum Terdaftar,2006,23739687.0,162000000.0,165.0
28829791,UD. Bagir Lintang,Kesehatan,74.0,24.0,8546313.0,17619375.0,Lazada,534.0,Terdaftar,2022,9073062.0,294000000.0,534.0
28829792,UD. Miko Raharja,Kesehatan,97.0,54.0,4272993.0,12436308.0,Lazada,514.0,Terdaftar,2003,8163315.0,250200000.0,514.0
28829793,UD. Eren Siang Gadis,Pendidikan,2.0,26.8,3861898.0,31113094.0,Bukalapak,485.0,Belum Terdaftar,2006,27251196.0,111000000.0,485.0
28829794,UD. Putri Wetan,Jasa,14.0,57.0,2261642.0,32927866.0,Bukalapak,246.0,Terdaftar,2008,30666224.0,213000000.0,246.0
28829795,UD. Ovan Sanjaya,Kesehatan,96.0,76.0,9020968.0,48345416.0,Bukalapak,264.0,Terdaftar,2019,39324448.0,516000000.0,264.0
28829796,UD. Prita Mahkota Raka,Jasa,55.0,18.0,7395508.0,28291767.0,Shopee,922.0,Terdaftar,2024,20896259.0,219000000.0,922.0
28829797,UD. Khalid Jagad,Kesehatan,42.0,58.0,7523723.0,26261991.0,Lazada,904.0,Belum Terdaftar,2016,18738268.0,300000000.0,904.0
28829798,UD. Olivia Agung,Pendidikan,73.0,15.0,5450704.0,5797000.0,Bukalapak,718.0,Belum Terdaftar,2018,346296.0,264000000.0,718.0
28829799,UD. Galih Panuluh,Kesehatan,66.0,93.0,5573732.0,29697520.0,Bukalapak,696.0,Terdaftar,2016,24123788.0,477000000.0,696.0
28829800,UD. Satria Padi Najwa,Jasa,45.0,98.0,6709803.0,47445963.0,Lazada,462.0,Belum Terdaftar,2018,40736160.0,429000000.0,462.0
28829801,UD. Umi Kamajaya,Pendidikan,47.0,1.0,2151604.0,31684771.0,Bukalapak,284.0,Belum Terdaftar,2015,29533167.0,144000000.0,284.0
28829802,UD. Wito Terang,Pendidikan,77.0,64.0,6830172.0,31060104.0,Website Sendiri,235.0,Belum Terdaftar,2020,24229932.0,423000000.0,235.0
28829803,UD. Gema Gatra,Kesehatan,96.0,58.0,1017743.0,34075824.0,Website Sendiri,754.0,Belum Terdaftar,2020,33058081.0,462000000.0,566.6
28829804,UD. Mika Sukarela,Jasa,96.0,47.0,3110982.0,23723145.0,Tokopedia,628.0,Belum Terdaftar,2012,20612163.0,429000000.0,494.8
28829805,UD. Gisel Prawira,Jasa,35.0,2.0,2355943.0,4780331.0,Lazada,944.0,Belum Terdaftar,2004,2424388.0,111000000.0,944.0
28829806,UD. Berlian Darma,Jasa,22.0,25.0,7304757.0,27601232.0,Website Sendiri,392.0,Terdaftar,2016,20296475.0,141000000.0,392.0
28829807,UD. Utha Ratu,Kesehatan,54.0,91.0,3335150.0,23248165.0,Lazada,201.0,Terdaftar,2019,19913015.0,435000000.0,201.0
28829808,UD. Lutfi Wijaya Yusuf,Kesehatan,54.0,90.0,7320904.0,44114755.0,Shopee,360.0,Belum Terdaftar,2021,36793851.0,432000000.0,360.0
28829809,UD. Eren Kayastha,Jasa,53.0,13.0,2471412.0,42163327.0,Lazada,418.0,Terdaftar,2004,39691915.0,198000000.0,418.0
28829810,UD. Rian Sejahtera,Pendidikan,64.0,23.0,5990802.0,8107888.0,Tokopedia,828.0,Belum Terdaftar,2019,2117086.0,261000000.0,828.0
28829811,UD. Yusuf Panembahan,Jasa,90.0,34.0,5813996.0,1689647.0,Tokopedia,202.0,Belum Terdaftar,2016,-4124349.0,372000000.0,202.0
28829812,UD. Yasir Mandala,Perdagangan,50.0,97.0,4844966.0,6489255.0,Shopee,635.0,Belum Terdaftar,2020,1644289.0,441000000.0,635.0
28829813,UD. Salsa Wisnu,Pendidikan,31.0,87.0,7497336.0,44945480.0,Lazada,223.0,Belum Terdaftar,2012,37448144.0,354000000.0,223.0
28829814,UD. Kirana Makmur Wulan,Perdagangan,84.0,5.0,4061504.0,47389791.0,Lazada,431.0,Terdaftar,2010,43328287.0,267000000.0,431.0
28829815,UD. Zulkarnaen Mayang,Pendidikan,19.0,61.0,9069346.0,30328805.0,Website Sendiri,249.0,Terdaftar,2010,21259459.0,240000000.0,249.0
28829816,UD. Nayla Widjaja,Pendidikan,90.0,94.0,7200582.0,4740701.0,Website Sendiri,614.0,Terdaftar,2017,-2459881.0,552000000.0,614.0
28829817,UD. Yuli Tirtaatmaja,Perdagangan,35.0,92.0,2281087.0,42215276.0,Tokopedia,971.0,Belum Terdaftar,2003,39934189.0,381000000.0,971.0
28829818,UD. Yudi Cinta,Perdagangan,31.0,35.0,9794755.0,19581873.0,Lazada,114.0,Belum Terdaftar,2003,9787118.0,198000000.0,114.0
28829819,UD. Rangga Hilir Kurnia,Perdagangan,56.0,28.0,3536148.0,40453596.0,Bukalapak,371.0,Belum Terdaftar,2007,36917448.0,252000000.0,371.0
28829820,UD. Yuli Wiratama,Pendidikan,28.0,12.0,6271763.0,23087387.0,Website Sendiri,743.0,Terdaftar,Data tidak tersedia,16815624.0,120000000.0,743.0
28829821,UD. Uchie Naraya Cinta,Jasa,45.0,7.0,3354337.0,12773077.0,Lazada,410.0,Terdaftar,2001,9418740.0,156000000.0,410.0
28829822,UD. Ismail Wiyata,Pendidikan,86.0,14.0,1331199.0,42236176.0,Shopee,173.0,Terdaftar,2004,40904977.0,300000000.0,173.0
28829823,UD. Elsa Prima,Jasa,34.0,32.0,6144589.0,30397631.0,Website Sendiri,701.0,Belum Terdaftar,2018,24253042.0,198000000.0,701.0
28829824,UD. Qisha Terang,Kesehatan,78.0,88.0,9211685.0,26544208.0,Tokopedia,791.0,Belum Terdaftar,2004,17332523.0,498000000.0,791.0
28829825,UD. Indah Madya,Kesehatan,73.0,15.0,6722647.0,49338800.0,Tokopedia,794.0,Belum Terdaftar,2001,42616153.0,264000000.0,794.0
28829826,UD. Viona Karya Jordi,Kesehatan,51.0,84.0,714292.0,22993596.0,Tokopedia,549.0,Belum Terdaftar,2003,22279304.0,405000000.0,549.0
28829827,UD. Dea Dharma Niken,Pendidikan,14.0,51.0,8492399.0,41836149.0,Tokopedia,126.0,Belum Terdaftar,2024,33343750.0,195000000.0,126.0
28829828,UD. Elen Jagadmaya Qais,Jasa,57.4,80.0,9131065.0,5489375.0,Lazada,911.0,Terdaftar,2013,-3641690.0,504000000.0,911.0
28829829,UD. Pardi Saprahan,Jasa,80.0,33.0,2049976.0,18423782.0,Lazada,402.0,Belum Terdaftar,2006,16373806.0,339000000.0,402.0
28829830,UD. Pasha Kusuma,Pendidikan,50.0,76.0,8943726.0,21700048.0,Website Sendiri,148.0,Belum Terdaftar,2008,12756322.0,378000000.0,148.0
28829831,UD. Suci Mayang,Jasa,30.0,33.0,8179189.0,27825547.0,Bukalapak,849.0,Belum Terdaftar,2012,19646358.0,189000000.0,849.0
28829832,UD. Leni Bersemi,Jasa,74.0,42.0,1468810.0,21236146.0,Tokopedia,56.0,Belum Terdaftar,2000,19767336.0,348000000.0,56.0
28829833,UD. Iman Trijaya,Pendidikan,83.0,60.0,4353412.0,10718130.0,Bukalapak,445.0,Belum Terdaftar,2010,6364718.0,429000000.0,445.0
28829834,UD. Nadia Satria Hana,Perdagangan,94.0,78.0,3666832.0,16627430.0,Tokopedia,767.0,Belum Terdaftar,2011,12960598.0,516000000.0,767.0
28829835,UD. Vega Bijaksana,Jasa,15.0,21.0,7227023.0,28404019.0,Website Sendiri,800.0,Belum Terdaftar,2022,21176996.0,108000000.0,800.0
28829836,UD. Hana Cinta,Pendidikan,35.0,50.0,8047572.0,8528136.0,Shopee,975.0,Belum Terdaftar,2014,480564.0,255000000.0,975.0
28829837,UD. Hilmiyah Berkarya,Kesehatan,38.0,3.0,4858500.0,28912856.0,Tokopedia,478.0,Terdaftar,2012,24054356.0,123000000.0,478.0
28829838,UD. Mika Arya,Perdagangan,10.0,48.0,6953650.0,19227523.0,Shopee,730.0,Belum Terdaftar,2019,12273873.0,174000000.0,730.0
28829839,UD. Lana Utama,Perdagangan,19.0,38.0,3887516.0,16038653.0,Tokopedia,944.0,Belum Terdaftar,2003,12151137.0,171000000.0,944.0
28829840,UD. Gracia Kusumajati,Kesehatan,89.0,86.0,9705107.0,35364940.0,Bukalapak,468.0,Belum Terdaftar,2010,25659833.0,525000000.0,468.0
28829841,UD. Ulya Sangga Pipit,Pendidikan,55.0,76.0,1096106.0,12129343.0,Tokopedia,14.0,Belum Terdaftar,2016,11033237.0,393000000.0,14.0
28829842,UD. Nara Satria,Perdagangan,89.0,71.0,4594560.0,9425756.0,Bukalapak,616.0,Terdaftar,2007,4831196.0,480000000.0,616.0
28829843,UD. Bayu Sudharmo,Pendidikan,41.0,0.0,9041365.0,18873134.0,Shopee,89.0,Belum Terdaftar,2022,9831769.0,123000000.0,89.0
28829844,UD. Viera Bintang,Kesehatan,46.0,40.0,4926357.0,27124007.0,Lazada,85.0,Belum Terdaftar,2017,22197650.0,258000000.0,85.0
28829845,UD. Desi Arsana,Kesehatan,5.0,49.0,7692474.0,29521670.0,Shopee,679.0,Belum Terdaftar,2013,21829196.0,162000000.0,679.0
28829846,UD. Salsa Paseban,Perdagangan,34.0,80.0,2751904.0,31299334.0,Lazada,930.0,Terdaftar,2013,28547430.0,342000000.0,930.0
28829847,UD. Ujang Wira,Perdagangan,7.0,16.0,3667753.0,19960404.0,Website Sendiri,213.0,Terdaftar,2023,16292651.0,69000000.0,213.0
28829848,UD. Dewi Sumirat Pardi,Perdagangan,70.0,7.0,8250300.0,40547144.0,Website Sendiri,588.0,Belum Terdaftar,2003,32296844.0,231000000.0,588.0
28829849,UD. Zidanar Wicaksana,Jasa,36.0,66.0,7743374.0,38165740.0,Website Sendiri,858.0,Belum Terdaftar,2009,30422366.0,306000000.0,858.0
28829850,UD. Ovan Buana,Kesehatan,49.0,92.0,3274276.0,13369306.0,Website Sendiri,190.0,Terdaftar,2002,10095030.0,423000000.0,190.0
28829851,UD. Ghani Jaya Gusti,Kesehatan,15.0,85.0,921834.0,23907220.0,Tokopedia,845.0,Terdaftar,2004,22985386.0,300000000.0,845.0
28829852,UD. Wesly Sentosa,Perdagangan,8.0,65.0,8629626.0,18124548.0,Shopee,79.0,Terdaftar,2020,9494922.0,219000000.0,79.0
28829853,UD. Sinta Widuri,Perdagangan,74.0,1.0,2530841.0,3075780.0,Bukalapak,59.0,Terdaftar,2012,544939.0,225000000.0,59.0
28829854,UD. Lukita Sentosa,Jasa,84.0,16.0,5519302.0,8277383.0,Tokopedia,633.0,Belum Terdaftar,2019,2758081.0,300000000.0,633.0
28829855,UD. Gadis Cempaka,Jasa,59.0,72.0,3579928.0,14824270.0,Tokopedia,792.0,Terdaftar,2021,11244342.0,393000000.0,792.0
28829856,UD. Vega Tengah Zidan,Kesehatan,50.0,32.0,5608963.0,47973516.0,Website Sendiri,425.0,Belum Terdaftar,2004,42364553.0,246000000.0,425.0
28829857,UD. Naufal Satya,Jasa,45.0,92.0,9810643.0,19445920.0,Tokopedia,222.0,Belum Terdaftar,2001,9635277.0,411000000.0,222.0
28829858,UD. Nazar Permai,Perdagangan,70.0,92.0,1497098.0,44807098.0,Bukalapak,193.0,Belum Terdaftar,2015,43310000.0,486000000.0,193.0
28829859,UD. Wahyu Selaras,Pendidikan,11.0,53.0,1508728.0,22316526.0,Shopee,961.0,Terdaftar,2006,20807798.0,192000000.0,961.0
28829860,UD. Andi Trisula Rendi,Perdagangan,63.0,69.0,4127302.0,43290211.0,Website Sendiri,901.0,Belum Terdaftar,2008,39162909.0,396000000.0,901.0
28829861,UD. Hanafi Tunggul Kevin,Kesehatan,20.0,5.0,4887671.0,39274736.0,Website Sendiri,203.0,Belum Terdaftar,2001,34387065.0,75000000.0,203.0
28829862,UD. Fajar Sarwono,Kesehatan,4.0,51.0,4123977.0,46007254.0,Bukalapak,759.0,Belum Terdaftar,2001,41883277.0,165000000.0,759.0
28829863,UD. Galang Mayang,Jasa,5.0,44.0,5795646.0,28512737.0,Tokopedia,121.0,Terdaftar,2017,22717091.0,147000000.0,121.0
28829864,UD. Utha Trijaya,Perusahaan,42.0,0.0,8571750.0,28614353.0,Bukalapak,716.0,Terdaftar,2022,20042603.0,126000000.0,605.4
28829865,UD. Nindy Sangga,Kesehatan,25.0,79.0,1925482.0,35235222.0,Lazada,930.0,Belum Terdaftar,2012,33309740.0,312000000.0,930.0
28829866,UD. Qamar Mandala,Kesehatan,92.0,50.0,2695224.0,43622333.0,Shopee,676.0,Terdaftar,2005,40927109.0,426000000.0,676.0
28829867,UD. Vincent Lingga,Kesehatan,53.0,10.0,8049906.0,38573761.0,Shopee,484.0,Terdaftar,2003,30523855.0,189000000.0,484.0
28829868,UD. Rahmat Adhi,Pendidikan,2.0,21.0,4990721.0,26126554.0,Bukalapak,96.0,Belum Terdaftar,2023,21135833.0,69000000.0,96.0
28829869,UD. Qais Jayengprana,Perdagangan,10.0,33.0,3843311.0,25453534.0,Shopee,274.0,Belum Terdaftar,2001,21610223.0,129000000.0,274.0
28829870,UD. Livia Panuluh,Pendidikan,86.0,0.0,7590177.0,46291951.0,Shopee,966.0,Terdaftar,2005,38701774.0,258000000.0,966.0
28829871,UD. Krisna Sejahtera,Pendidikan,24.0,76.0,8843065.0,29876629.0,Tokopedia,557.0,Belum Terdaftar,2012,21033564.0,300000000.0,557.0
28829872,UD. Jordi Sukadarma Eddy,Kesehatan,11.0,48.0,4736458.0,41177732.0,Website Sendiri,788.0,Belum Terdaftar,2000,36441274.0,177000000.0,788.0
28829873,UD. Ulya Naraya,Perdagangan,64.0,48.0,4447993.0,12054224.0,Website Sendiri,816.0,Belum Terdaftar,2020,7606231.0,336000000.0,816.0
28829874,UD. Veronika Kusumah,Jasa,3.0,41.0,948933.0,16655978.0,Website Sendiri,912.0,Terdaftar,2023,15707045.0,132000000.0,912.0
28829875,UD. Jojo Tunggal Yessi,Pendidikan,51.0,91.0,7363632.0,45735633.0,Bukalapak,278.0,Belum Terdaftar,2000,38372001.0,426000000.0,278.0
28829876,UD. Silvi Nusa,Pendidikan,64.0,48.0,719421.0,43837758.0,Bukalapak,976.0,Terdaftar,2001,43118337.0,336000000.0,976.0
28829877,UD. Khalid Sentosa,Jasa,69.0,12.0,4396106.0,9896705.0,Website Sendiri,552.0,Terdaftar,2016,5500599.0,243000000.0,499.0
28829878,UD. Karim Jati,Perdagangan,33.0,93.0,3767621.0,15402334.0,Lazada,312.0,Belum Terdaftar,2013,11634713.0,378000000.0,312.0
